label,AVG_duration,Median_duration,Stay_frequency,Hotspot_longitude,Hotspot_latitude,停留时长比例大于70%,停留时段比例大于70%
4149,42.0,42.0,1.0,118.92958425454547,35.91904653636364,1.0,0.0
4150,37.0,37.0,3.0,118.9333720008281,35.85311530000521,0.0,0.0
4151,21.0,21.0,1.0,118.9181219851852,35.45313019999999,0.0,0.0
4152,228.5,228.5,2.0,119.00089819493962,36.03269083725277,1.0,1.0
4153,25.0,25.0,1.0,118.93358432692295,35.738332371153874,0.0,1.0
4154,17.5,17.5,2.0,118.88371885380437,35.65426960108695,0.0,1.0
4155,44.5,44.5,2.0,118.949746625508,35.978540437130135,0.0,0.0
4156,19.0,19.0,1.0,118.93943692307693,35.69452307692308,0.0,0.0
4157,38.0,38.0,1.0,119.30409098295448,35.61871554204547,0.0,0.0
4158,22.75,22.5,4.0,119.22253453497251,35.604289118733575,0.0,0.0
4159,26.0,26.0,2.0,119.27363475750138,35.16266134230771,0.0,0.0
4160,23.0,23.0,1.0,119.0155844666667,35.499316230000005,0.0,0.0
4161,108.0,108.0,1.0,119.31936755367012,35.34568628440376,1.0,1.0
4162,111.0,111.0,1.0,119.3187431573994,35.345883342152355,1.0,1.0
4163,30.666666666666668,34.0,3.0,118.8083200646414,35.57333490173727,0.0,0.0
4164,202.0,202.0,1.0,119.45951492242916,35.32655911495303,1.0,0.0
4165,168.0,168.0,1.0,119.45804170000058,35.333916699999925,1.0,1.0
4166,40.0,40.0,1.0,119.21868475238104,35.622672711904805,0.0,0.0
4167,12.5,12.5,2.0,119.2217919877223,35.60280776511627,0.0,0.0
4168,12.0,12.0,1.0,119.22090138235292,35.59876189411765,0.0,0.0
4169,47.0,47.0,1.0,119.35121865882354,35.33500111176471,1.0,1.0
4170,14.0,14.0,1.0,119.21428822666662,35.64256900000001,0.0,1.0
4171,37.333333333333336,33.0,3.0,119.21413600459154,35.64346811171812,0.0,1.0
4172,21.0,21.0,1.0,119.21436807692308,35.64142809230769,0.0,1.0
4173,19.666666666666668,16.0,3.0,119.35957060948147,35.40474760901851,0.0,0.0
4174,418.5,442.0,4.0,119.29984166904191,35.178197827708516,1.0,0.0
4175,26.0,26.0,1.0,118.8369360698114,35.63302849056601,0.0,0.0
4176,13.0,13.0,1.0,118.81328015185191,35.61735231481483,0.0,0.0
4177,33.0,33.0,2.0,119.31866239343844,35.61256339334923,0.0,0.0
4178,14.666666666666666,15.0,3.0,119.31338477468633,35.603382760654775,0.0,0.0
4179,10.5,10.5,2.0,119.31509058043474,35.59671423260869,0.0,0.0
4180,108.66666666666667,82.0,3.0,119.34954048511418,35.211325626213714,1.0,0.0
4181,76.0,76.0,2.0,119.37214785228697,35.93765863918603,1.0,0.0
4182,41.5,41.5,2.0,119.36883202901792,35.1899734185268,0.0,0.0
4183,18.0,18.0,1.0,119.37348147250005,35.87928497000003,0.0,0.0
4184,166.0,166.0,1.0,118.92159169999948,35.54209000000021,1.0,0.0
4185,188.0,188.0,2.0,119.17272227492427,35.502885819318195,1.0,0.0
4186,52.0,52.0,1.0,119.32336493853228,35.62679038256881,1.0,0.0
4187,12.0,12.0,1.0,119.28628221428572,35.58500928571427,0.0,1.0
4188,17.0,17.0,1.0,119.29130252051289,35.584192294871805,0.0,1.0
4189,13.0,13.0,1.0,119.32888652758618,35.62042121379309,0.0,0.0
