label,AVG_duration,Median_duration,Stay_frequency,Hotspot_longitude,Hotspot_latitude,停留时长比例大于70%,停留时段比例大于70%
5164,87.5,87.5,2.0,118.46181966604175,35.014333934843755,1.0,0.0
5165,37.5,37.5,2.0,118.1571342314578,35.06959268882889,0.0,0.0
5166,262.4,36.0,5.0,119.96949687679712,36.25751618970291,0.0,0.0
5167,11.0,11.0,1.0,119.2393947102564,35.27175490256408,0.0,1.0
5168,13.0,13.0,2.0,119.12936131071432,35.22071827499999,0.0,0.0
5169,218.5,216.5,6.0,121.29584040708649,37.46272485585961,1.0,0.0
5170,267.0,22.0,5.0,121.29129244671267,37.461357718924,0.0,0.0
5171,114.5,114.5,2.0,121.29187015292203,37.46194693348795,0.0,0.0
5172,385.0,385.0,1.0,119.6026794,36.21954430454545,1.0,0.0
5173,16.8,14.0,5.0,120.22228843477015,36.729868640561584,0.0,0.0
5174,300.6666666666667,429.0,3.0,120.74317553936795,37.27767467839984,0.0,0.0
5175,16.0,16.0,1.0,119.54279362727276,35.551963554545445,0.0,1.0
5176,22.0,22.0,1.0,119.9688504818182,35.82029790454545,0.0,0.0
5177,85.5,85.5,2.0,119.94407939642507,35.80320509859902,0.0,0.0
5178,158.0,158.0,1.0,119.80790496190473,35.81894085238092,1.0,0.0
5179,44.0,44.0,2.0,119.40549168128548,35.436425995285674,0.0,0.0
5180,23.0,23.0,1.0,119.42540738529404,35.459910914705866,0.0,0.0
5181,26.0,26.0,2.0,119.80756930238098,35.6564341797619,0.0,0.0
5182,244.5,244.5,2.0,119.61546196282505,35.78107937476359,1.0,0.0
5183,17.0,15.0,3.0,119.3720647160114,35.278527109173794,0.0,0.0
5184,11.0,11.0,1.0,119.92209102291665,35.80300835833334,0.0,0.0
5185,401.0,401.0,1.0,119.92702812148762,35.844754454132186,1.0,0.0
5186,458.0,458.0,1.0,119.50930058759684,35.5476031375406,1.0,0.0
5187,39.5,22.0,4.0,119.62639624457329,35.781597138550346,0.0,0.0
5188,17.0,17.0,1.0,119.54084645185186,35.783833925925926,0.0,1.0
5189,188.0,188.0,1.0,119.72612143399998,35.76455338600001,1.0,0.0
5190,93.0,93.0,1.0,119.83976768021392,35.774948616042884,1.0,0.0
5192,50.0,50.0,1.0,116.0762335564356,36.467711468316864,1.0,0.0
5193,100.0,100.0,1.0,116.0713587399011,36.48503937438417,1.0,0.0
5194,81.0,81.0,1.0,115.99679576524387,36.394514738414514,1.0,0.0
5195,725.0,725.0,1.0,120.0179048886792,35.908151507547174,1.0,1.0
5196,48.0,48.0,2.0,119.96551704119051,35.826631692857156,0.0,0.0
5197,14.0,14.0,1.0,119.42458128124996,35.38468425,0.0,0.0
5198,77.0,77.0,1.0,119.29885047182314,35.17831046243098,1.0,1.0
5199,15.0,15.0,2.0,118.43437644631409,35.016307277724366,0.0,0.0
5200,11.0,11.0,1.0,120.03421589032256,35.959383409677415,0.0,0.0
5201,154.0,154.0,1.0,119.9736816173913,35.813924208695646,1.0,0.0
5202,46.0,46.0,1.0,119.94582373333331,35.84407206666667,1.0,0.0
5203,57.0,57.0,1.0,119.4272010534484,35.46385103879305,1.0,0.0
5204,542.5,403.5,4.0,119.38550598207678,35.2955320992843,1.0,0.0
5205,47.0,47.0,2.0,119.98425657719497,35.907234198251494,0.0,0.0
5206,60.25,21.5,4.0,119.74511592913507,35.68465105613778,0.0,0.0
5207,33.0,33.0,1.0,119.37716994285712,35.276054171428584,0.0,0.0
5208,24.0,24.0,1.0,119.4647417,35.35522545,0.0,1.0
5209,12.0,12.0,1.0,119.43356749999998,35.48143879999999,0.0,0.0
5210,16.0,16.0,1.0,119.42647733529404,35.461983579411765,0.0,0.0
5211,14.666666666666666,12.0,3.0,118.49000171995048,35.11169059778706,0.0,0.0
5212,18.0,18.0,1.0,119.63688094090912,35.633697663636354,0.0,0.0
5213,282.0,249.0,3.0,119.40972095722803,35.35778536248159,1.0,0.0
5217,32.0,32.0,2.0,118.52066018686965,35.24321020850002,0.0,0.0
5218,34.0,34.0,1.0,118.5278149797102,35.24411182318842,0.0,1.0
5219,16.0,16.0,1.0,118.52335795588232,35.243636776470595,0.0,1.0
5220,312.0,454.0,3.0,118.48690013288903,35.111032366892815,0.0,0.0
5222,3212.0,3212.0,1.0,118.47380384137917,35.2098592227587,1.0,0.0
5223,12.0,12.0,1.0,118.494963125,35.2556602375,0.0,0.0
5224,45.0,45.0,1.0,118.52395055555552,35.470523888888906,1.0,0.0
5225,13.0,13.0,1.0,118.35046866999998,34.5296217,0.0,0.0
5226,13.0,13.0,1.0,118.47954989230767,34.998885653846145,0.0,0.0
5227,45.0,45.0,1.0,118.83367734461532,35.65567844615384,1.0,0.0
5229,20.0,20.0,1.0,118.513655,35.453330515384614,0.0,0.0
5230,69.0,69.0,1.0,118.43852058500003,35.100311219999995,1.0,1.0
5231,77.0,77.0,1.0,118.73379710684938,34.75426070821921,1.0,0.0
5232,351.0,351.0,1.0,118.56132572571424,34.966280694285736,1.0,0.0
5233,15.0,15.0,1.0,118.57240553124996,35.24116626874999,0.0,1.0
5234,49.5,49.5,2.0,118.44564595523126,35.16606004010118,0.0,0.0
5235,439.0,439.0,1.0,119.15282546736834,35.15811643263164,1.0,0.0
5236,13.0,13.0,1.0,118.73883931851856,35.12857735555554,0.0,0.0
5237,412.6666666666667,412.0,3.0,119.98150940377866,36.21893621879939,1.0,0.0
5238,12.0,12.0,1.0,119.92065522692305,36.21665413461539,0.0,1.0
5240,27.5,27.5,4.0,120.0077478769317,36.21746496970182,0.0,0.0
5241,380.3333333333333,393.0,3.0,119.5773091920998,36.05665118349989,1.0,0.0
5242,31.0,31.0,1.0,119.75443686874983,36.13823552656248,0.0,0.0
5243,506.0,506.0,1.0,120.01846270624984,35.908126935416654,1.0,0.0
5244,193.25,191.0,4.0,119.53124727523885,35.981893282414916,0.0,0.0
5245,28.0,28.0,1.0,119.88446524285712,36.18863241428571,0.0,0.0
5246,74.0,74.0,1.0,120.08911170000002,36.23119453,1.0,0.0
5247,13.0,13.0,1.0,119.6605327357142,36.094052025,0.0,1.0
5248,14.0,15.0,3.0,120.34450334405369,36.29334175893009,0.0,0.0
5249,16.8,15.0,10.0,119.89570918062934,36.19775976621017,0.0,0.0
5250,19.5,19.5,2.0,119.53034949841269,35.9900948255291,0.0,0.0
5251,22.0,22.0,1.0,119.71689380666665,36.12588414000001,0.0,1.0
5252,42.142857142857146,34.0,7.0,119.58493201892814,36.06362643392698,0.0,0.0
5253,17.0,17.0,1.0,120.35205636470592,36.29348678823528,0.0,0.0
5255,492.0,492.0,1.0,119.96590500000136,36.220140000000285,1.0,0.0
5257,131.0,139.5,4.0,119.53137065846639,35.978840024826305,1.0,0.0
5258,34.0,34.0,1.0,119.90195469999996,36.204252068,0.0,1.0
5259,10.0,10.0,1.0,120.34920295813946,36.2934721139535,0.0,1.0
5260,104.0,104.0,1.0,119.5259635206896,36.04813823103447,1.0,0.0
5261,262.0,262.0,1.0,119.87411127073167,36.18346246341464,1.0,0.0
5262,15.0,15.0,1.0,119.51503093076926,35.946288623076924,0.0,0.0
5263,24.5,24.5,2.0,119.99893174157899,36.09033220410525,0.0,1.0
5264,13.5,13.5,2.0,120.33184307228763,36.29264419075775,0.0,0.0
5266,195.5,195.5,2.0,119.35096050625,35.19540054687501,1.0,0.0
5267,101.0,101.0,2.0,119.44565402629874,35.32998781270872,0.0,0.0
5268,19.0,19.0,1.0,118.20316500000004,35.16821457272728,0.0,0.0
5270,29.0,29.0,1.0,117.888759375,35.297126875,0.0,0.0
5271,19.0,19.0,2.0,117.8882279523913,35.29142888956522,0.0,0.0
5273,12.0,12.0,1.0,118.25216342500003,35.15604074642859,0.0,0.0
5274,232.33333333333334,131.0,3.0,118.19193613333334,35.04961166666664,0.0,0.0
5275,170.0,170.0,1.0,118.19185202015473,35.047696412403084,1.0,0.0
5276,119.0,119.0,1.0,118.8735053146342,35.140221836585354,1.0,0.0
5277,20.0,20.0,1.0,118.2479387863635,34.95520435,0.0,0.0
5279,25.0,25.0,2.0,118.19185833161617,35.04891370085859,0.0,0.0
5280,47.0,47.0,1.0,118.0406112235294,35.600937749019614,1.0,0.0
5281,283.0,283.0,2.0,116.80410004488024,36.81150292643583,1.0,0.0
5283,12.0,12.0,1.0,118.63847330000002,34.99496722592595,0.0,0.0
5284,110.0,110.0,1.0,119.13927994814811,35.17821885925925,1.0,0.0
5285,46.0,46.0,1.0,119.24326726060602,35.08939124242431,1.0,0.0
5288,20.0,20.0,2.0,119.35828640975603,35.27226699756098,0.0,1.0
5289,15.0,15.0,1.0,119.43459029428564,35.434837334285724,0.0,1.0
5290,225.5,225.5,2.0,119.43480013349284,35.43422147822966,1.0,0.0
5291,74.0,74.0,1.0,120.34012325263156,36.27142544736843,1.0,1.0
5293,486.0,486.0,1.0,119.71378326590909,36.000356145454525,1.0,1.0
5294,144.8,45.0,10.0,120.15044378533025,35.993235935589766,0.0,0.0
5295,66.0,66.0,1.0,120.12529883059688,36.02654718432826,1.0,0.0
5297,403.0,403.0,1.0,120.09953622112675,36.11182990845066,1.0,0.0
5298,14.0,14.0,1.0,119.11523336666664,35.20325018888889,0.0,0.0
5299,18.0,17.5,4.0,120.07396036106584,36.21183380513436,0.0,0.0
5300,27.0,27.0,1.0,120.37694031818182,36.23165742727274,0.0,1.0
5301,21.666666666666668,22.0,3.0,119.46297958756134,35.3541524420635,0.0,0.0
5303,165.14285714285714,56.0,7.0,120.33059913815983,36.26981046448001,0.0,0.0
5304,74.5,78.5,4.0,120.32927927007135,36.26954918259816,1.0,0.0
5305,334.0,334.0,1.0,120.083500435,36.11593175000001,1.0,0.0
5306,13.0,13.0,1.0,120.07382475542164,36.22137372168677,0.0,0.0
5307,27.0,27.0,1.0,119.20863128709688,35.09450231774196,0.0,0.0
5308,36.714285714285715,41.0,7.0,120.07385530440752,36.21962213580981,0.0,0.0
5309,106.375,48.5,8.0,120.33252469876558,36.269524849686576,0.0,0.0
5310,12.0,12.0,1.0,120.0103163222222,36.119112566666665,0.0,1.0
5311,122.5,122.5,2.0,120.02140801229184,36.168682326247094,0.0,0.0
5312,104.0,29.0,3.0,118.8043493361306,35.20089532121211,0.0,0.0
5313,56.0,56.0,1.0,118.78503023679976,35.151938145599985,1.0,1.0
5314,18.0,18.0,2.0,118.91462876130674,35.15963486960228,0.0,0.0
5315,14.25,12.0,4.0,118.90014151915383,35.203607699846174,0.0,0.0
5316,36.0,36.0,1.0,118.79450278000002,35.207180885,0.0,0.0
5317,93.0,93.0,1.0,118.71666074074064,35.129395368518495,1.0,0.0
5318,18.0,18.0,1.0,118.8006017,35.198820000000005,0.0,0.0
5320,280.0,280.0,2.0,118.82130909584586,35.21449073993993,1.0,0.0
5321,18.0,18.0,2.0,119.03920285231834,35.21271442568923,0.0,0.0
5322,540.0,540.0,2.0,118.85403873050976,35.188726567016495,1.0,0.0
5323,184.8,25.0,5.0,118.8041475176553,35.20081468859089,0.0,0.0
5324,24.0,24.0,1.0,119.21579415625,35.183708512500026,0.0,0.0
5325,15.5,15.5,2.0,118.7332127791022,35.224260373065015,0.0,0.0
5326,14.0,14.0,1.0,118.75962075151506,35.20904128484847,0.0,0.0
5327,120.0,120.0,1.0,118.7897363708334,35.21388467500005,1.0,0.0
5328,389.6666666666667,57.0,3.0,118.80168422211482,35.15817365498714,0.0,0.0
5329,381.0,381.0,1.0,118.80467344210518,35.21474141315789,1.0,0.0
5330,43.0,41.5,4.0,120.19546599650107,36.26779171194396,0.0,0.0
5331,12.25,12.5,4.0,120.31913294267927,36.29163604571636,0.0,1.0
5333,31.4,21.0,5.0,120.35218225197869,36.28088420474074,0.0,0.0
5334,23.0,23.0,1.0,120.24099,36.28584916666667,0.0,0.0
5335,737.0,737.0,1.0,120.30865091666688,36.29155957000001,1.0,0.0
5336,13.0,13.0,2.0,120.34739611868207,36.29632064673913,0.0,0.0
5337,31.0,31.0,1.0,120.06423177000002,36.08816785999999,0.0,1.0
5338,55.0,55.0,1.0,120.1434534918919,36.08366020270271,1.0,0.0
5339,17.0,17.0,2.0,120.07384166835291,36.22035957941175,0.0,0.0
5340,11.8,11.0,5.0,120.25105485778549,36.23287074928696,0.0,0.0
5341,12.5,12.5,2.0,120.2498249728448,36.23317813125,0.0,0.0
5342,26.0,26.0,2.0,120.36694839607841,36.276777257254906,0.0,0.0
5343,10.0,10.0,1.0,120.35845235,36.28660786,0.0,1.0
5344,249.33333333333334,34.0,3.0,120.35259662242066,36.28097549242474,0.0,0.0
5345,29.0,29.0,1.0,120.08788968666668,36.11599758,0.0,0.0
5346,10.5,10.5,2.0,119.38802774499999,35.36986494899999,0.0,0.0
5347,19.0,19.0,1.0,120.08843265,36.11484061428572,0.0,0.0
5348,21.0,21.0,2.0,119.36442416388897,35.2772503375,0.0,0.0
5349,13.0,12.0,3.0,120.20361925637184,36.02241280344827,0.0,0.0
5350,12.0,12.0,1.0,120.2122017,36.0213817,0.0,0.0
5351,66.0,32.0,3.0,119.39401469908081,35.36572389160927,0.0,0.0
5353,11.0,11.0,1.0,120.25195447199997,36.23233546799998,0.0,0.0
5354,147.2,38.0,5.0,120.4862465176686,36.33063282721398,0.0,0.0
5355,29.0,29.0,1.0,120.07055003333338,36.06969873809525,0.0,1.0
5356,11.0,11.0,1.0,119.58999569999996,35.592159253333335,0.0,0.0
5359,109.0,109.0,1.0,120.128883345206,36.01426280319635,1.0,0.0
5361,29.0,29.0,1.0,120.24362262857144,36.26786834285714,0.0,0.0
5362,15.0,15.0,1.0,119.7438514285714,35.682933814285704,0.0,1.0
5363,14.0,14.0,1.0,120.0682093190476,36.06918412857143,0.0,1.0
5364,15.5,15.5,2.0,119.64430981200977,35.625492261029414,0.0,0.0
5365,133.0,144.0,3.0,120.56556162077158,36.13189524836422,0.0,0.0
5367,203.5,203.5,2.0,120.09561039815043,36.56945438183725,0.0,0.0
5369,27.0,27.0,2.0,120.34807728499025,36.292492303167656,0.0,0.0
5370,184.0,184.0,1.0,120.19197938415276,35.99061352404385,1.0,0.0
5371,17.0,17.0,2.0,119.37018047626817,35.37974074528984,0.0,0.0
5372,292.8,231.0,5.0,119.52666554979234,36.04159231193528,1.0,0.0
5373,11.0,11.0,1.0,120.07335622333326,36.22877030333332,0.0,0.0
5374,28.0,28.0,1.0,120.36651460317442,36.278991455555534,0.0,0.0
5375,17.0,17.0,1.0,120.36361241999998,36.25522941999999,0.0,0.0
5376,125.45454545454545,33.0,11.0,120.35482242674549,36.27789194704618,0.0,1.0
5377,59.0,59.0,1.0,120.36457803680004,36.33314562880005,1.0,0.0
5378,126.0,126.0,2.0,119.60047279722704,35.59279707249234,0.0,0.0
5379,134.0,134.0,1.0,120.0110333738096,31.9930540753968,1.0,0.0
5380,38.0,38.0,1.0,120.01935913063063,32.00054825855853,0.0,0.0
5381,17.0,17.0,1.0,120.28689336333336,32.167176576666655,0.0,1.0
5382,12.0,12.0,1.0,119.70674144999995,35.64766755263156,0.0,1.0
5384,1249.3333333333333,13.0,3.0,120.35258231016515,36.27834201301521,0.0,0.0
5386,220.0,160.0,3.0,119.35281341008981,35.39669829353871,0.0,0.0
5387,107.0,107.0,1.0,119.42710954415593,35.4116887883117,1.0,1.0
5388,215.5,215.5,2.0,119.01416545357142,35.49632245555556,1.0,0.0
5389,15.0,15.0,1.0,118.68910822580648,35.89993631290324,0.0,0.0
5390,49.0,49.0,1.0,118.76601728989873,35.8498168686869,1.0,0.0
5391,374.75,255.0,4.0,119.09751817854017,35.41070451969706,0.0,0.0
5392,42.0,42.0,2.0,119.0748064018113,35.41640011965772,0.0,0.0
5393,20.0,20.0,1.0,119.08615781666668,35.410535564285745,0.0,0.0
5394,51.5,51.5,2.0,119.12623360647059,35.39792252941177,0.0,0.0
5396,13.0,13.0,1.0,118.6779978571429,35.711931914285714,0.0,0.0
5397,15.666666666666666,14.0,3.0,118.81085935088178,35.60189875795415,0.0,0.0
5399,81.0,81.0,1.0,119.02592810000002,35.451416923076934,1.0,0.0
5400,74.0,74.0,1.0,118.38082332236856,35.83393427631579,1.0,0.0
